transaction_id,date,store_id,product_id,quantity,unit_price,discount_pct,sales_value
24907,2024-08-23,8,28,4.0,38.16,0.0,152.64
24908,2024-08-23,8,5,5.0,185.37,0.0,926.85
24909,2024-08-23,1,5,2.0,185.37,0.0,370.74
24910,2024-08-23,7,9,2.0,147.97,0.0,295.94
24911,2024-08-23,5,24,,197.31,0.2961664225547549,416.62
24912,2024-08-23,7,37,3.0,229.05,0.0,687.15
24913,2024-08-23,7,31,3.0,202.74,0.0,608.22
24914,2024-08-23,5,14,2.0,279.94,0.0,559.88
24915,2024-08-23,7,27,5.0,125.49,0.0,627.45
24916,2024-08-23,2,21,1.0,70.06,0.0,70.06
24917,2024-08-23,2,23,2.0,78.96,0.0,157.92
24918,2024-08-23,8,38,5.0,235.01,0.0,1175.05
24919,2024-08-23,2,4,1.0,11.33,0.0,11.33
24920,2024-08-23,4,4,5.0,11.33,0.0,56.65
24921,2024-08-23,6,5,5.0,185.37,0.0,926.85
24922,2024-08-23,2,13,3.0,226.66,0.08673814886888397,621.0
24923,2024-08-24,6,12,2.0,204.81,0.0,409.62
24924,2024-08-24,5,5,3.0,185.37,0.0,556.11
24925,2024-08-24,1,10,2.0,173.99,0.0,347.98
24926,2024-08-24,8,12,3.0,204.81,0.0,614.43
24927,2024-08-24,7,40,3.0,115.79,0.0,347.37
24928,2024-08-24,3,28,5.0,38.16,0.0,190.8
24929,2024-08-24,4,1,3.0,94.28,0.0,282.84
24930,2024-08-24,2,26,1.0,92.25,0.0,92.25
24931,2024-08-24,4,34,3.0,6.03,0.0,18.09
24932,2024-08-24,7,21,3.0,70.06,0.0,210.18
24933,2024-08-24,7,18,2.0,26.73,0.0,53.46
24934,2024-08-24,8,29,3.0,239.04,0.0,717.12
24935,2024-08-24,1,10,4.0,173.99,0.0,695.96
24936,2024-08-24,8,29,2.0,239.04,0.0,478.08
24937,2024-08-24,6,35,2.0,248.73,0.0,497.46
24938,2024-08-24,4,20,2.0,11.5,0.0,23.0
24939,2024-08-24,3,9,2.0,147.97,0.0,295.94
24940,2024-08-24,7,11,4.0,50.65,0.0,202.6
24941,2024-08-24,1,11,2.0,50.65,0.0,101.3
24942,2024-08-24,4,39,2.0,19.02,0.0,38.04
24943,2024-08-24,6,6,4.0,63.67,0.0,254.68
24944,2024-08-24,5,30,3.0,19.62,0.0,58.86
24945,2024-08-24,5,22,1.0,79.06,0.12237506172459515,69.39
24946,2024-08-24,8,4,3.0,11.33,0.0,33.99
24947,2024-08-24,6,5,4.0,185.37,0.0,741.48
24948,2024-08-24,3,6,3.0,63.67,0.0,191.01
24949,2024-08-24,1,33,2.0,45.39,0.0,90.78
24950,2024-08-24,2,6,4.0,63.67,0.0,254.68
24951,2024-08-24,5,16,4.0,180.43,0.0,721.72
24952,2024-08-24,7,3,1.0,140.11,0.07428820220475511,129.7
24953,2024-08-24,7,16,1.0,180.43,0.0,180.43
24954,2024-08-24,5,13,3.0,226.66,0.2764367093637902,492.01
24955,2024-08-24,4,31,2.0,202.74,0.0,405.48
24956,2024-08-24,7,12,1.0,204.81,0.2863604347525285,146.16
24957,2024-08-24,1,23,3.0,78.96,0.0,236.88
24958,2024-08-24,5,8,3.0,94.17,0.0,282.51
24959,2024-08-24,4,2,5.0,41.66,0.0,208.3
24960,2024-08-24,2,7,5.0,159.35,0.0,796.75
24961,2024-08-24,2,22,2.0,79.06,0.0,158.12
24962,2024-08-24,5,4,5.0,11.33,0.0,56.65
24963,2024-08-24,5,38,2.0,235.01,0.0,470.02
24964,2024-08-24,5,13,2.0,226.66,0.0,453.32
24965,2024-08-24,1,31,4.0,202.74,0.2735523190064467,589.12
24966,2024-08-24,5,1,3.0,94.28,0.2521604275809643,211.52
24967,2024-08-24,4,10,5.0,173.99,0.0,869.95
24968,2024-08-24,8,20,1.0,11.5,0.0,11.5
24969,2024-08-24,2,5,2.0,185.37,0.0,370.74
24970,2024-08-24,1,28,2.0,38.16,0.0,76.32
24971,2024-08-24,2,35,3.0,248.73,0.0,746.19
24972,2024-08-24,7,40,3.0,115.79,0.0,347.37
24973,2024-08-24,1,8,5.0,94.17,0.0,470.85
24974,2024-08-24,2,29,5.0,239.04,0.0,1195.2
24975,2024-08-24,8,31,2.0,202.74,0.0,405.48
24976,2024-08-24,6,12,4.0,204.81,0.07965773196694194,753.98
24977,2024-08-24,7,37,1.0,229.05,0.0,229.05
24978,2024-08-24,7,8,1.0,94.17,0.0,94.17
24979,2024-08-24,7,23,2.0,78.96,0.0,157.92
24980,2024-08-24,8,19,3.0,52.25,0.0,156.75
24981,2024-08-24,5,36,2.0,199.37,0.0,398.74
24982,2024-08-24,5,24,2.0,197.31,0.0,394.62
24983,2024-08-25,3,28,3.0,38.16,0.0,114.48
24984,2024-08-25,7,1,1.0,94.28,0.0,94.28
24985,2024-08-25,7,26,1.0,92.25,0.0,92.25
24986,2024-08-25,5,36,4.0,199.37,0.0,797.48
24987,2024-08-25,1,34,3.0,6.03,0.0,18.09
24988,2024-08-25,4,25,3.0,96.32,0.0,288.96
24989,2024-08-25,6,24,3.0,197.31,0.0,591.93
24990,2024-08-25,7,36,1.0,199.37,0.14097959837890855,171.26
24991,2024-08-25,7,7,2.0,159.35,0.21074130496846388,251.54
24992,2024-08-25,1,40,4.0,115.79,0.0,463.16
24993,2024-08-25,8,25,3.0,96.32,0.13968046479234414,248.6
24994,2024-08-25,5,31,2.0,202.74,0.0,405.48
24995,2024-08-25,8,37,3.0,229.05,0.18773507536516132,558.15
24996,2024-08-25,2,13,1.0,226.66,0.0,226.66
24997,2024-08-25,4,20,3.0,11.5,0.0,34.5
24998,2024-08-25,4,29,1.0,239.04,0.0,239.04
24999,2024-08-25,6,31,4.0,202.74,0.0,810.96
25000,2024-08-25,4,24,1.0,197.31,0.0,197.31
25001,2024-08-25,6,3,3.0,140.11,0.0,420.33
25002,2024-08-25,6,34,5.0,6.03,0.0,30.15
25003,2024-08-25,8,6,2.0,63.67,0.14139519853946736,109.33
25004,2024-08-25,5,35,1.0,248.73,0.0,248.73
25005,2024-08-25,1,13,1.0,226.66,0.0,226.66
25006,2024-08-25,8,40,5.0,115.79,0.0,578.95
25007,2024-08-25,8,11,3.0,50.65,0.0,151.95
25008,2024-08-25,3,13,2.0,226.66,0.0,453.32
25009,2024-08-25,4,28,2.0,38.16,0.0,76.32
25010,2024-08-25,1,4,2.0,11.33,0.0,22.66
25011,2024-08-25,1,22,2.0,79.06,0.0,158.12
25012,2024-08-25,7,37,,229.05,0.0,916.2
25013,2024-08-25,7,18,1.0,26.73,0.0,26.73
25014,2024-08-25,3,2,4.0,41.66,0.0,166.64
25015,2024-08-25,3,33,4.0,45.39,0.0,181.56
25016,2024-08-25,5,5,3.0,185.37,0.0,556.11
25017,2024-08-25,3,12,1.0,204.81,0.0,204.81
25018,2024-08-25,3,16,3.0,180.43,0.0,541.29
25019,2024-08-25,7,30,4.0,19.62,0.0,78.48
25020,2024-08-25,4,18,3.0,26.73,0.0,80.19
25021,2024-08-25,8,27,4.0,125.49,0.0,501.96
25022,2024-08-25,1,27,5.0,125.49,0.0,627.45
25023,2024-08-25,3,11,4.0,50.65,0.0,202.6
25024,2024-08-25,2,13,1.0,226.66,0.0,226.66
25025,2024-08-25,7,2,3.0,41.66,0.0,124.98
25026,2024-08-25,5,25,2.0,96.32,0.0,192.64
25027,2024-08-25,3,33,2.0,45.39,0.0,90.78
25028,2024-08-25,3,35,1.0,248.73,0.0,248.73
25029,2024-08-25,3,24,3.0,197.31,0.2736987854981136,429.92
25030,2024-08-25,3,1,2.0,94.28,0.0,188.56
25031,2024-08-25,5,25,3.0,96.32,0.22205760366215077,224.79
25032,2024-08-25,4,13,2.0,226.66,0.0,453.32
25033,2024-08-25,8,34,1.0,6.03,0.0,6.03
25034,2024-08-25,4,15,2.0,242.67,0.0,485.34
25035,2024-08-25,5,6,2.0,63.67,0.0,127.34
25036,2024-08-25,3,18,2.0,26.73,0.0,53.46
25037,2024-08-25,8,28,1.0,38.16,0.0,38.16
25038,2024-08-25,7,22,4.0,79.06,0.0,316.24
25039,2024-08-25,1,8,3.0,94.17,0.0,282.51
25040,2024-08-25,6,24,5.0,197.31,0.15429741698119676,834.33
25041,2024-08-25,7,12,5.0,204.81,0.0,1024.05
25042,2024-08-25,3,24,2.0,197.31,0.0,394.62
25043,2024-08-25,1,1,3.0,94.28,0.0,282.84
25044,2024-08-25,7,40,2.0,115.79,0.0,231.58
25045,2024-08-25,6,28,3.0,38.16,0.0,114.48
25046,2024-08-25,2,8,5.0,94.17,0.15167748537636722,399.43
25047,2024-08-26,8,24,2.0,197.31,0.0,394.62
25048,2024-08-26,5,30,4.0,19.62,0.0,78.48
25049,2024-08-26,3,14,5.0,279.94,0.12361216720023092,1226.68
25050,2024-08-26,8,22,2.0,79.06,0.2443782787796937,119.48
25051,2024-08-26,4,29,1.0,239.04,0.0,239.04
25052,2024-08-26,4,20,2.0,11.5,0.08067987120162513,21.14
25053,2024-08-26,5,16,5.0,180.43,0.0,902.15
25054,2024-08-26,7,16,3.0,180.43,0.0,541.29
25055,2024-08-26,6,8,5.0,94.17,0.0,470.85
25056,2024-08-26,4,2,2.0,41.66,0.0,83.32
25057,2024-08-26,7,24,3.0,197.31,0.0,591.93
25058,2024-08-26,8,16,4.0,180.43,0.0,721.72
25059,2024-08-26,7,16,3.0,180.43,0.0,541.29
25060,2024-08-26,3,2,2.0,41.66,0.0,83.32
25061,2024-08-26,7,4,2.0,11.33,0.0,22.66
25062,2024-08-26,5,10,3.0,173.99,0.0,521.97
25063,2024-08-26,5,23,3.0,78.96,0.0,236.88
25064,2024-08-26,2,14,3.0,279.94,0.0,839.82
25065,2024-08-26,1,24,2.0,197.31,0.25230754589455795,295.05
25066,2024-08-26,4,10,1.0,173.99,0.14933652429840166,148.01
25067,2024-08-26,2,31,3.0,202.74,0.0,608.22
25068,2024-08-26,3,26,3.0,92.25,0.13809886669059007,238.53
25069,2024-08-26,1,15,4.0,242.67,0.0,970.68
25070,2024-08-26,6,27,5.0,125.49,0.0,627.45
25071,2024-08-26,3,28,4.0,38.16,0.0,152.64
25072,2024-08-26,2,21,1.0,70.06,0.0,70.06
25073,2024-08-26,8,14,3.0,279.94,0.0,839.82
25074,2024-08-26,2,7,2.0,159.35,0.12355167553870101,279.32
25075,2024-08-26,2,39,1.0,19.02,0.0,19.02
25076,2024-08-26,8,6,2.0,63.67,0.0,127.34
25077,2024-08-26,1,35,3.0,248.73,0.0,746.19
25078,2024-08-27,3,11,5.0,50.65,0.0,253.25
25079,2024-08-27,8,33,3.0,45.39,0.0,136.17
25080,2024-08-27,6,21,2.0,70.06,0.28602818001036096,100.04
25081,2024-08-27,7,23,3.0,78.96,0.0,236.88
25082,2024-08-27,5,40,5.0,115.79,0.0,578.95
25083,2024-08-27,3,21,4.0,70.06,0.0,280.24
25084,2024-08-27,2,39,5.0,19.02,0.0,95.1
25085,2024-08-27,7,18,2.0,26.73,0.0,53.46
25086,2024-08-27,4,11,2.0,50.65,0.0,101.3
25087,2024-08-27,3,17,4.0,241.5,0.15092965702741262,820.2
25088,2024-08-27,7,1,2.0,94.28,0.1379491174939464,162.55
25089,2024-08-27,2,3,2.0,140.11,0.0,280.22
25090,2024-08-27,7,5,1.0,185.37,0.0,185.37
25091,2024-08-27,7,24,5.0,197.31,0.23897560723282002,750.79
25092,2024-08-27,1,39,2.0,19.02,0.0,38.04
25093,2024-08-27,1,32,1.0,181.5,0.0,181.5
25094,2024-08-27,6,18,5.0,26.73,0.0,133.65
25095,2024-08-27,5,40,1.0,115.79,0.0,115.79
25096,2024-08-27,6,20,1.0,11.5,0.0,11.5
25097,2024-08-27,2,2,3.0,41.66,0.0,124.98
25098,2024-08-27,7,8,4.0,94.17,0.0,376.68
25099,2024-08-27,1,2,1.0,41.66,0.0,41.66
25100,2024-08-27,5,18,2.0,26.73,0.0,53.46
25101,2024-08-27,8,10,4.0,173.99,0.0,695.96
25102,2024-08-27,5,3,1.0,140.11,0.0,140.11
25103,2024-08-27,1,2,2.0,41.66,0.0,83.32
25104,2024-08-27,8,34,2.0,6.03,0.0,12.06
25105,2024-08-27,1,6,1.0,63.67,0.0,63.67
25106,2024-08-27,3,21,1.0,70.06,0.0,70.06
25107,2024-08-27,4,16,1.0,180.43,0.0,180.43
25108,2024-08-27,8,16,5.0,180.43,0.0,902.15
25109,2024-08-27,1,2,1.0,41.66,0.0,41.66
25110,2024-08-27,7,16,4.0,180.43,0.0,721.72
25111,2024-08-27,3,32,3.0,181.5,0.0,544.5
25112,2024-08-27,5,38,1.0,235.01,0.0,235.01
25113,2024-08-27,6,16,1.0,180.43,0.06168569850307194,169.3
25114,2024-08-27,6,8,5.0,94.17,0.0,470.85
25115,2024-08-27,5,27,4.0,125.49,0.2256053539081817,388.72
25116,2024-08-27,2,4,2.0,11.33,0.0,22.66
25117,2024-08-27,2,32,1.0,181.5,0.0,181.5
25118,2024-08-28,3,40,4.0,115.79,0.0,463.16
25119,2024-08-28,2,8,1.0,94.17,0.0,94.17
25120,2024-08-28,7,19,4.0,52.25,0.0,209.0
25121,2024-08-28,8,3,5.0,140.11,0.0,700.55
25122,2024-08-28,7,40,1.0,115.79,0.0,115.79
25123,2024-08-28,6,23,2.0,78.96,0.0,157.92
25124,2024-08-28,1,16,1.0,180.43,0.0,180.43
25125,2024-08-28,6,28,2.0,38.16,0.0,76.32
25126,2024-08-28,1,26,3.0,92.25,0.2666772081644048,202.95
25127,2024-08-28,8,12,2.0,204.81,0.0,409.62
25128,2024-08-28,6,24,1.0,197.31,0.0,197.31
25129,2024-08-28,8,14,5.0,279.94,0.0,1399.7
25130,2024-08-28,7,18,2.0,26.73,0.21101483305747554,42.18
25131,2024-08-28,8,40,4.0,115.79,0.0,463.16
25132,2024-08-28,6,23,3.0,78.96,0.0,236.88
25133,2024-08-28,7,15,3.0,242.67,0.0,728.01
25134,2024-08-28,8,3,2.0,140.11,0.0,280.22
25135,2024-08-28,6,40,4.0,115.79,0.2794046410528966,333.75
25136,2024-08-28,8,10,4.0,173.99,0.26631671987613564,510.61
25137,2024-08-28,2,32,1.0,181.5,0.1121578697949638,161.14
25138,2024-08-28,5,9,3.0,147.97,0.0,443.91
25139,2024-08-28,6,9,2.0,147.97,0.0,295.94
25140,2024-08-28,8,22,4.0,79.06,0.0,316.24
25141,2024-08-28,1,2,2.0,41.66,0.0,83.32
25142,2024-08-28,4,33,1.0,45.39,0.0,45.39
25143,2024-08-28,7,32,2.0,181.5,0.0,363.0
25144,2024-08-28,8,11,2.0,50.65,0.0,101.3
25145,2024-08-28,5,26,4.0,92.25,0.0,369.0
25146,2024-08-28,5,30,4.0,19.62,0.0,78.48
25147,2024-08-28,8,16,4.0,180.43,0.0,721.72
25148,2024-08-28,5,17,5.0,241.5,0.0,1207.5
25149,2024-08-28,6,25,1.0,96.32,0.0,96.32
25150,2024-08-28,6,24,4.0,197.31,0.0,789.24
25151,2024-08-28,8,10,5.0,173.99,0.0,869.95
25152,2024-08-28,7,5,1.0,185.37,0.0,185.37
25153,2024-08-28,4,29,1.0,239.04,0.0,239.04
25154,2024-08-28,4,39,3.0,19.02,0.0,57.06
25155,2024-08-29,5,14,2.0,279.94,0.0,559.88
25156,2024-08-29,3,13,1.0,226.66,0.0,226.66
25157,2024-08-29,7,2,3.0,41.66,0.0,124.98
25158,2024-08-29,7,20,5.0,11.5,0.0,57.5
25159,2024-08-29,8,2,4.0,41.66,0.0,166.64
25160,2024-08-29,4,18,1.0,26.73,0.0,26.73
25161,2024-08-29,7,5,2.0,185.37,0.0,370.74
25162,2024-08-29,2,26,4.0,92.25,0.0,369.0
25163,2024-08-29,5,4,1.0,11.33,0.0,11.33
25164,2024-08-29,8,39,1.0,19.02,0.0,19.02
25165,2024-08-29,7,31,4.0,202.74,0.0,810.96
25166,2024-08-29,3,4,5.0,11.33,0.0,56.65
25167,2024-08-29,7,11,2.0,50.65,0.15218638651663274,85.88
25168,2024-08-29,5,2,2.0,41.66,0.0,83.32
25169,2024-08-29,2,9,5.0,147.97,0.0,739.85
25170,2024-08-29,4,13,3.0,226.66,0.0,679.98
25171,2024-08-29,1,16,1.0,180.43,0.0,180.43
25172,2024-08-29,6,18,3.0,26.73,0.0,80.19
25173,2024-08-29,1,37,4.0,229.05,0.0,916.2
25174,2024-08-29,7,29,2.0,239.04,0.0,478.08
25175,2024-08-29,1,32,4.0,181.5,0.0,726.0
25176,2024-08-29,2,18,1.0,26.73,0.09392934301904217,24.22
25177,2024-08-29,6,27,2.0,125.49,0.06954147649276636,233.53
25178,2024-08-29,6,14,4.0,279.94,0.0,1119.76
25179,2024-08-29,1,9,2.0,147.97,0.0,295.94
25180,2024-08-29,4,34,2.0,6.03,0.0,12.06
25181,2024-08-29,8,11,2.0,50.65,0.0,101.3
25182,2024-08-29,2,23,3.0,78.96,0.2697604200171786,172.98
25183,2024-08-29,5,25,4.0,96.32,0.0,385.28
25184,2024-08-30,1,21,2.0,70.06,0.25437621362502244,104.48
25185,2024-08-30,5,2,3.0,41.66,0.0,124.98
25186,2024-08-30,8,7,5.0,159.35,0.0,796.75
25187,2024-08-30,8,25,1.0,96.32,0.0,96.32
25188,2024-08-30,3,36,1.0,199.37,0.0,199.37
25189,2024-08-30,2,21,4.0,70.06,0.0,280.24
25190,2024-08-30,1,38,2.0,235.01,0.25345866905488085,350.89
25191,2024-08-30,7,13,4.0,226.66,0.0,906.64
25192,2024-08-30,1,26,1.0,92.25,0.0,92.25
25193,2024-08-30,2,23,2.0,78.96,0.0,157.92
25194,2024-08-30,7,13,2.0,226.66,0.0,453.32
25195,2024-08-30,5,36,1.0,199.37,0.0,199.37
25196,2024-08-30,6,29,2.0,239.04,0.0,478.08
25197,2024-08-30,3,9,5.0,147.97,0.0,739.85
25198,2024-08-30,5,20,2.0,11.5,0.0,23.0
25199,2024-08-30,2,21,2.0,70.06,0.0,140.12
25200,2024-08-30,4,8,4.0,94.17,0.254168516616912,280.94
25201,2024-08-30,8,26,3.0,92.25,0.27458039622546043,200.76
25202,2024-08-30,6,38,1.0,235.01,0.0,235.01
25203,2024-08-30,8,27,1.0,125.49,0.11842417007608293,110.63
25204,2024-08-30,4,23,1.0,78.96,0.0,78.96
25205,2024-08-30,2,31,4.0,202.74,0.0,810.96
25206,2024-08-30,6,14,2.0,279.94,0.0,559.88
25207,2024-08-30,1,17,3.0,241.5,0.0,724.5
25208,2024-08-30,3,8,4.0,94.17,0.0,376.68
25209,2024-08-30,8,10,3.0,173.99,0.0,521.97
25210,2024-08-30,3,15,5.0,242.67,0.0,1213.35
25211,2024-08-30,1,31,5.0,202.74,0.0,1013.7
25212,2024-08-30,6,23,4.0,78.96,0.27072104247462586,230.34
25213,2024-08-30,6,34,4.0,6.03,0.0,24.12
25214,2024-08-30,4,23,3.0,78.96,0.0,236.88
25215,2024-08-30,1,21,4.0,70.06,0.0,280.24
25216,2024-08-30,4,10,2.0,173.99,0.0,347.98
25217,2024-08-31,8,15,5.0,242.67,0.0,1213.35
25218,2024-08-31,6,2,3.0,41.66,0.0,124.98
25219,2024-08-31,4,18,1.0,26.73,0.0,26.73
25220,2024-08-31,6,23,1.0,78.96,0.0,78.96
25221,2024-08-31,5,10,1.0,173.99,0.0,173.99
25222,2024-08-31,4,6,5.0,63.67,0.0,318.35
25223,2024-08-31,6,17,2.0,241.5,0.0,483.0
25224,2024-08-31,6,3,1.0,140.11,0.0,140.11
25225,2024-08-31,4,1,3.0,94.28,0.0,282.84
25226,2024-08-31,8,10,5.0,173.99,0.0,869.95
25227,2024-08-31,5,4,3.0,11.33,0.0,33.99
25228,2024-08-31,1,37,2.0,229.05,0.0,458.1
25229,2024-08-31,4,13,3.0,226.66,0.0,679.98
25230,2024-08-31,5,28,1.0,38.16,0.0,38.16
25231,2024-08-31,6,31,3.0,202.74,0.0,608.22
25232,2024-08-31,1,17,3.0,241.5,0.0,724.5
25233,2024-08-31,5,35,5.0,248.73,0.0,1243.65
25234,2024-08-31,5,17,3.0,241.5,0.0,724.5
25235,2024-08-31,2,4,4.0,11.33,0.25479974152786583,33.77
25236,2024-08-31,1,14,4.0,279.94,0.0,1119.76
25237,2024-08-31,4,37,5.0,229.05,0.0,1145.25
25238,2024-08-31,6,33,4.0,45.39,0.0,181.56
25239,2024-08-31,5,12,5.0,204.81,0.0,1024.05
25240,2024-08-31,2,2,3.0,41.66,0.0,124.98
25241,2024-08-31,8,6,5.0,63.67,0.0,318.35
25242,2024-08-31,3,34,4.0,6.03,0.0,24.12
25243,2024-08-31,7,40,1.0,115.79,0.0,115.79
25244,2024-08-31,6,29,1.0,239.04,0.0,239.04
25245,2024-08-31,8,11,4.0,50.65,0.0,202.6
25246,2024-08-31,8,10,1.0,173.99,0.0,173.99
25247,2024-08-31,3,36,5.0,199.37,0.0,996.85
25248,2024-08-31,2,19,4.0,52.25,0.0,209.0
25249,2024-08-31,1,2,2.0,41.66,0.0,83.32
25250,2024-08-31,3,2,3.0,41.66,0.0,124.98
25251,2024-08-31,4,13,2.0,226.66,0.0,453.32
25252,2024-08-31,8,31,5.0,202.74,0.0,1013.7
25253,2024-08-31,7,40,4.0,115.79,0.0,463.16
25254,2024-08-31,7,1,3.0,94.28,0.0,282.84
25255,2024-08-31,2,14,2.0,279.94,0.0,559.88
25256,2024-08-31,5,16,5.0,180.43,0.12510336170093267,789.29
25257,2024-08-31,2,13,5.0,226.66,0.0,1133.3
25258,2024-08-31,4,25,1.0,96.32,0.24331279328076144,72.88
25259,2024-08-31,8,38,3.0,235.01,0.0,705.03
25260,2024-08-31,2,7,3.0,159.35,0.0,478.05
25261,2024-08-31,4,30,2.0,19.62,0.0,39.24
25262,2024-08-31,4,17,3.0,241.5,0.0,724.5
25263,2024-09-01,4,25,5.0,96.32,0.0,481.6
25264,2024-09-01,8,37,3.0,229.05,0.10064346123335292,617.99
25265,2024-09-01,8,39,2.0,19.02,0.0,38.04
25266,2024-09-01,3,31,2.0,202.74,0.0,405.48
25267,2024-09-01,5,14,5.0,279.94,0.0,1399.7
25268,2024-09-01,2,5,5.0,185.37,0.0,926.85
25269,2024-09-01,1,25,5.0,96.32,0.0,481.6
25270,2024-09-01,4,2,4.0,41.66,0.0,166.64
25271,2024-09-01,4,35,2.0,248.73,0.0,497.46
25272,2024-09-01,5,20,3.0,11.5,0.0,34.5
25273,2024-09-01,6,10,3.0,173.99,0.0,521.97
25274,2024-09-01,1,40,1.0,115.79,0.07159954040239135,107.5
25275,2024-09-01,3,6,5.0,63.67,0.0,318.35
25276,2024-09-01,7,33,1.0,45.39,0.0,45.39
25277,2024-09-01,8,14,1.0,279.94,0.0,279.94
25278,2024-09-01,3,26,4.0,92.25,0.0,369.0
25279,2024-09-01,2,22,4.0,79.06,0.0,316.24
25280,2024-09-01,5,14,5.0,279.94,0.0,1399.7
25281,2024-09-01,6,36,5.0,199.37,0.0,996.85
25282,2024-09-01,6,23,5.0,78.96,0.0,394.8
25283,2024-09-01,5,16,3.0,180.43,0.0,541.29
25284,2024-09-01,7,25,5.0,96.32,0.0,481.6
25285,2024-09-01,4,19,3.0,52.25,0.0,156.75
25286,2024-09-01,4,11,1.0,50.65,0.0,50.65
25287,2024-09-01,4,30,5.0,19.62,0.0,98.1
25288,2024-09-01,4,25,2.0,96.32,0.0,192.64
25289,2024-09-01,1,31,3.0,202.74,0.0,608.22
25290,2024-09-01,1,17,5.0,241.5,0.0,1207.5
25291,2024-09-01,2,26,3.0,92.25,0.0,276.75
25292,2024-09-01,7,6,3.0,63.67,0.0,191.01
25293,2024-09-01,7,11,5.0,50.65,0.0,253.25
25294,2024-09-01,3,1,1.0,94.28,0.0,94.28
25295,2024-09-01,2,13,5.0,226.66,0.0,1133.3
25296,2024-09-01,4,16,1.0,180.43,0.0,180.43
25297,2024-09-01,8,11,1.0,50.65,0.22765815659197075,39.12
25298,2024-09-01,5,22,5.0,79.06,0.06907655001349973,367.99
25299,2024-09-01,1,36,,199.37,0.0,398.74
25300,2024-09-01,8,32,2.0,181.5,0.0,363.0
25301,2024-09-01,7,3,1.0,140.11,0.0,140.11
25302,2024-09-01,7,27,3.0,125.49,0.0,376.47
25303,2024-09-01,1,16,2.0,180.43,0.0,360.86
25304,2024-09-01,6,37,,229.05,0.07844418189250714,1055.41
25305,2024-09-01,8,27,2.0,125.49,0.28318907706738705,179.91
25306,2024-09-01,7,35,3.0,248.73,0.0,746.19
25307,2024-09-01,7,2,2.0,41.66,0.0,83.32
25308,2024-09-01,7,18,5.0,26.73,0.13812230883899163,115.19
25309,2024-09-01,8,25,5.0,96.32,0.0,481.6
25310,2024-09-01,6,36,1.0,199.37,0.19424316887672816,160.64
25311,2024-09-01,8,19,4.0,52.25,0.0,209.0
25312,2024-09-01,1,25,3.0,96.32,0.0,288.96
25313,2024-09-01,6,39,2.0,19.02,0.0,38.04
25314,2024-09-01,8,21,1.0,70.06,0.0,70.06
25315,2024-09-01,1,38,4.0,235.01,0.0,940.04
25316,2024-09-01,5,40,4.0,115.79,0.060291197116933856,435.24
25317,2024-09-01,6,12,1.0,204.81,0.11758077058367956,180.73
25318,2024-09-01,2,29,5.0,239.04,0.0,1195.2
25319,2024-09-01,1,7,5.0,159.35,0.0,796.75
25320,2024-09-01,4,29,3.0,239.04,0.0,717.12
25321,2024-09-01,4,32,3.0,181.5,0.0,544.5
25322,2024-09-01,2,11,5.0,50.65,0.0,253.25
25323,2024-09-01,2,37,3.0,229.05,0.0,687.15
25324,2024-09-01,6,15,3.0,242.67,0.0,728.01
25325,2024-09-01,2,26,2.0,92.25,0.0,184.5
25326,2024-09-01,7,2,3.0,41.66,0.0,124.98
25327,2024-09-01,2,29,5.0,239.04,0.0,1195.2
25328,2024-09-01,5,4,1.0,11.33,0.0,11.33
25329,2024-09-01,6,34,4.0,6.03,0.0,24.12
25330,2024-09-02,3,18,2.0,26.73,0.0,53.46
25331,2024-09-02,2,8,3.0,94.17,0.0,282.51
25332,2024-09-02,4,33,2.0,45.39,0.0,90.78
25333,2024-09-02,1,15,3.0,242.67,0.0,728.01
25334,2024-09-02,7,7,2.0,159.35,0.0,318.7
25335,2024-09-02,5,35,3.0,248.73,0.0,746.19
25336,2024-09-02,2,36,3.0,199.37,0.0,598.11
25337,2024-09-02,2,40,4.0,115.79,0.0,463.16
25338,2024-09-02,8,37,2.0,229.05,0.0,458.1
25339,2024-09-02,6,13,4.0,226.66,0.22116221076524772,706.13
25340,2024-09-02,2,11,4.0,50.65,0.0,202.6
25341,2024-09-02,3,36,3.0,199.37,0.0,598.11
25342,2024-09-02,8,23,5.0,78.96,0.0,394.8
25343,2024-09-02,8,23,3.0,78.96,0.0,236.88
25344,2024-09-02,3,36,2.0,199.37,0.0,398.74
25345,2024-09-02,8,4,3.0,11.33,0.0,33.99
25346,2024-09-02,1,34,1.0,6.03,0.0,6.03
25347,2024-09-02,1,7,2.0,159.35,0.0,318.7
25348,2024-09-02,3,37,5.0,229.05,0.0,1145.25
25349,2024-09-02,4,20,1.0,11.5,0.0,11.5
25350,2024-09-02,5,35,3.0,248.73,0.0,746.19
25351,2024-09-02,5,29,3.0,239.04,0.0,717.12
25352,2024-09-02,2,33,5.0,45.39,0.0,226.95
25353,2024-09-02,1,36,3.0,199.37,0.0,598.11
25354,2024-09-02,4,7,5.0,159.35,0.0,796.75
25355,2024-09-02,8,32,1.0,181.5,0.0,181.5
25356,2024-09-02,5,5,5.0,185.37,0.0,926.85
25357,2024-09-02,2,15,5.0,242.67,0.0,1213.35
25358,2024-09-02,2,39,2.0,19.02,0.0,38.04
25359,2024-09-02,1,2,4.0,41.66,0.0,166.64
25360,2024-09-02,7,40,2.0,115.79,0.10311326493110702,207.7
